Year,data.Geography,data.Violations,GeoCode,Value
2017,data.Newfoundland and Labrador,data.Attempted murder [1210],10,0.94
2017,data.Newfoundland and Labrador,"data.Sexual assault, level 3, aggravated [1310]",10,0.19
2017,data.Newfoundland and Labrador,"data.Sexual assault, level 2, weapon or bodily harm [1320]",10,0.38
2017,data.Newfoundland and Labrador,"data.Sexual assault, level 1 [1330]",10,61.35
2017,data.Newfoundland and Labrador,data.Total sexual violations against children [130],10,25.86
2017,data.Newfoundland and Labrador,"data.Assault, level 3, aggravated [1410]",10,8.87
2017,data.Newfoundland and Labrador,"data.Assault, level 2, weapon or bodily harm [1420]",10,114.4
2017,data.Newfoundland and Labrador,"data.Assault, level 1 [1430]",10,565.94
2017,data.Newfoundland and Labrador,data.Total robbery [160],10,34.92
2017,data.Newfoundland and Labrador,data.Uttering threats [1627],10,313.17
2017,data.Newfoundland and Labrador,data.Total other violent violations [180],10,13.4
2017,data.Prince Edward Island,data.Total violent Criminal Code violations [100],11,922.93
2017,data.Prince Edward Island,data.Homicide [110],11,1.34
2017,data.Prince Edward Island,data.Total other violations causing death [120],11,0.0
2017,data.Prince Edward Island,data.Attempted murder [1210],11,1.34
2017,data.Prince Edward Island,"data.Sexual assault, level 3, aggravated [1310]",11,0.0
2017,data.Prince Edward Island,"data.Sexual assault, level 2, weapon or bodily harm [1320]",11,0.0
2017,data.Prince Edward Island,"data.Sexual assault, level 1 [1330]",11,46.08
2017,data.Prince Edward Island,data.Total sexual violations against children [130],11,18.7
2017,data.Prince Edward Island,"data.Assault, level 3, aggravated [1410]",11,4.67
2017,data.Prince Edward Island,"data.Assault, level 2, weapon or bodily harm [1420]",11,80.14
2017,data.Prince Edward Island,"data.Assault, level 1 [1430]",11,385.33
2017,data.Prince Edward Island,data.Total robbery [160],11,12.02
2017,data.Prince Edward Island,data.Uttering threats [1627],11,180.31
2017,data.Prince Edward Island,data.Total other violent violations [180],11,4.67
2017,data.Nova Scotia,data.Total violent Criminal Code violations [100],12,1259.03
2017,data.Nova Scotia,data.Homicide [110],12,2.21
2017,data.Nova Scotia,data.Total other violations causing death [120],12,0.21
2017,data.Nova Scotia,data.Attempted murder [1210],12,2.84
2017,data.Nova Scotia,"data.Sexual assault, level 3, aggravated [1310]",12,0.42
2017,data.Nova Scotia,"data.Sexual assault, level 2, weapon or bodily harm [1320]",12,0.95
2017,data.Nova Scotia,"data.Sexual assault, level 1 [1330]",12,77.93
2017,data.Nova Scotia,data.Total sexual violations against children [130],12,26.68
2017,data.Nova Scotia,"data.Assault, level 3, aggravated [1410]",12,8.93
2017,data.Nova Scotia,"data.Assault, level 2, weapon or bodily harm [1420]",12,113.64
2017,data.Nova Scotia,"data.Assault, level 1 [1430]",12,481.75
2017,data.Nova Scotia,data.Total robbery [160],12,32.45
2017,data.Nova Scotia,data.Uttering threats [1627],12,255.31
2017,data.Nova Scotia,data.Total other violent violations [180],12,16.17
2017,data.New Brunswick,data.Total violent Criminal Code violations [100],13,1264.78
2017,data.New Brunswick,data.Homicide [110],13,1.3
2017,data.New Brunswick,data.Total other violations causing death [120],13,0.0
2017,data.New Brunswick,data.Attempted murder [1210],13,0.78
2017,data.New Brunswick,"data.Sexual assault, level 3, aggravated [1310]",13,0.0
2017,data.New Brunswick,"data.Sexual assault, level 2, weapon or bodily harm [1320]",13,0.39
2017,data.New Brunswick,"data.Sexual assault, level 1 [1330]",13,67.04
2017,data.New Brunswick,data.Total sexual violations against children [130],13,23.22
2017,data.New Brunswick,"data.Assault, level 3, aggravated [1410]",13,5.74
2017,data.New Brunswick,"data.Assault, level 2, weapon or bodily harm [1420]",13,123.78
2017,data.New Brunswick,"data.Assault, level 1 [1430]",13,521.98
2017,data.New Brunswick,data.Total robbery [160],13,27.52
2017,data.New Brunswick,data.Uttering threats [1627],13,274.03
2017,data.New Brunswick,data.Total other violent violations [180],13,16.04
2017,data.Quebec,data.Total violent Criminal Code violations [100],24,1064.74
2017,data.Quebec,data.Homicide [110],24,1.12
2017,data.Quebec,data.Total other violations causing death [120],24,0.35
2017,data.Quebec,data.Attempted murder [1210],24,2.79
2017,data.Quebec,"data.Sexual assault, level 3, aggravated [1310]",24,0.41
2017,data.Quebec,"data.Sexual assault, level 2, weapon or bodily harm [1320]",24,1.21
2017,data.Quebec,"data.Sexual assault, level 1 [1330]",24,62.07
2017,data.Quebec,data.Total sexual violations against children [130],24,30.38
2017,data.Quebec,"data.Assault, level 3, aggravated [1410]",24,3.67
2017,data.Quebec,"data.Assault, level 2, weapon or bodily harm [1420]",24,122.43
2017,data.Quebec,"data.Assault, level 1 [1430]",24,403.99
2017,data.Quebec,data.Total robbery [160],24,44.0
2017,data.Quebec,data.Uttering threats [1627],24,203.62
2017,data.Quebec,data.Total other violent violations [180],24,28.0
2017,data.Ontario,data.Total violent Criminal Code violations [100],35,853.56
2017,data.Ontario,data.Homicide [110],35,1.4
2017,data.Ontario,data.Total other violations causing death [120],35,0.21
2017,data.Ontario,data.Attempted murder [1210],35,2.04
2017,data.Ontario,"data.Sexual assault, level 3, aggravated [1310]",35,0.4
2017,data.Ontario,"data.Sexual assault, level 2, weapon or bodily harm [1320]",35,1.07
2017,data.Ontario,"data.Sexual assault, level 1 [1330]",35,62.38
2017,data.Ontario,data.Total sexual violations against children [130],35,14.99
2017,data.Ontario,"data.Assault, level 3, aggravated [1410]",35,7.66
2017,data.Ontario,"data.Assault, level 2, weapon or bodily harm [1420]",35,101.39
2017,data.Ontario,"data.Assault, level 1 [1430]",35,337.31
2017,data.Ontario,data.Total robbery [160],35,65.82
2017,data.Ontario,data.Uttering threats [1627],35,113.75
2017,data.Ontario,data.Total other violent violations [180],35,14.6
2017,data.Manitoba,data.Total violent Criminal Code violations [100],46,1987.21
2017,data.Manitoba,data.Homicide [110],46,3.52
2017,data.Manitoba,data.Total other violations causing death [120],46,0.45
2017,data.Manitoba,data.Attempted murder [1210],46,3.07
2017,data.Manitoba,"data.Sexual assault, level 3, aggravated [1310]",46,1.05
2017,data.Manitoba,"data.Sexual assault, level 2, weapon or bodily harm [1320]",46,1.95
2017,data.Manitoba,"data.Sexual assault, level 1 [1330]",46,103.77
2017,data.Manitoba,data.Total sexual violations against children [130],46,39.41
2017,data.Manitoba,"data.Assault, level 3, aggravated [1410]",46,36.19
2017,data.Manitoba,"data.Assault, level 2, weapon or bodily harm [1420]",46,360.6
2017,data.Manitoba,"data.Assault, level 1 [1430]",46,840.84
2017,data.Manitoba,data.Total robbery [160],46,176.81
2017,data.Manitoba,data.Uttering threats [1627],46,244.84
2017,data.Manitoba,data.Total other violent violations [180],46,13.49
2017,data.Saskatchewan,data.Total violent Criminal Code violations [100],47,2096.72
2017,data.Saskatchewan,data.Homicide [110],47,3.31
2017,data.Saskatchewan,data.Total other violations causing death [120],47,0.52
2017,data.Saskatchewan,data.Attempted murder [1210],47,3.66
2017,data.Saskatchewan,"data.Sexual assault, level 3, aggravated [1310]",47,0.61
2017,data.Saskatchewan,"data.Sexual assault, level 2, weapon or bodily harm [1320]",47,1.83
2017,data.Saskatchewan,"data.Sexual assault, level 1 [1330]",47,98.67
2017,data.Saskatchewan,data.Total sexual violations against children [130],47,39.48
2017,data.Saskatchewan,"data.Assault, level 3, aggravated [1410]",47,34.08
2017,data.Saskatchewan,"data.Assault, level 2, weapon or bodily harm [1420]",47,350.56
2017,data.Saskatchewan,"data.Assault, level 1 [1430]",47,932.35
2017,data.Saskatchewan,data.Total robbery [160],47,89.43
2017,data.Saskatchewan,data.Uttering threats [1627],47,272.38
2017,data.Saskatchewan,data.Total other violent violations [180],47,20.48
2017,data.Alberta,data.Total violent Criminal Code violations [100],48,1313.0
2017,data.Alberta,data.Homicide [110],48,2.81
2017,data.Alberta,data.Total other violations causing death [120],48,0.35
2017,data.Alberta,data.Attempted murder [1210],48,1.42
2017,data.Alberta,"data.Sexual assault, level 3, aggravated [1310]",48,0.33
2017,data.Alberta,"data.Sexual assault, level 2, weapon or bodily harm [1320]",48,1.75
2017,data.Alberta,"data.Sexual assault, level 1 [1330]",48,70.3
2017,data.Alberta,data.Total sexual violations against children [130],48,21.97
2017,data.Alberta,"data.Assault, level 3, aggravated [1410]",48,16.1
2017,data.Alberta,"data.Assault, level 2, weapon or bodily harm [1420]",48,197.48
2017,data.Alberta,"data.Assault, level 1 [1430]",48,541.99
2017,data.Alberta,data.Total robbery [160],48,77.01
2017,data.Alberta,data.Uttering threats [1627],48,180.21
2017,data.Alberta,data.Total other violent violations [180],48,14.58
