"Year","Geography","Source","GeoCode","Value"
2003,"Yukon","Territorial Inventory Total",60,0.511
2003,"Yukon","Oil and Gas",60,0.08
2003,"Yukon","Transport",60,0.212
2003,"Yukon","Heavy Industry",60,0.032
2003,"Yukon","Light Manufacturing, Construction and Forest Resources",60,0.011
2003,"Yukon","Buildings",60,0.104
2003,"Yukon","Waste",60,0.026
2003,"Yukon","Agriculture",60,0.025
2004,"Alberta","Provincial Inventory Total",48,245.306
2004,"Alberta","Oil and Gas",48,115.387
2004,"Alberta","Transport",48,21.387
2004,"Alberta","Heavy Industry",48,17.642
2004,"Alberta","Light Manufacturing, Construction and Forest Resources",48,2.961
2004,"Alberta","Buildings",48,17.319
2004,"Alberta","Waste",48,3.149
2004,"Alberta","Agriculture",48,20.364
2004,"British Columbia","Provincial Inventory Total",59,63.824
2004,"British Columbia","Oil and Gas",59,13.363
2004,"British Columbia","Transport",59,20.37
2004,"British Columbia","Heavy Industry",59,7.963
2004,"British Columbia","Light Manufacturing, Construction and Forest Resources",59,4.94
2004,"British Columbia","Buildings",59,8.156
2004,"British Columbia","Waste",59,2.747
2004,"British Columbia","Agriculture",59,2.936
2004,"Canada","Oil and Gas",,193.59
2004,"Canada","Transport",,153.88
2004,"Canada","Heavy Industry",,93.449
2004,"Canada","Light Manufacturing, Construction and Forest Resources",,27.919
2004,"Canada","Buildings",,88.548
2004,"Canada","Waste",,23.324
2004,"Canada","Agriculture",,65.044
2004,"Manitoba","Provincial Inventory Total",46,21.111
2004,"Manitoba","Oil and Gas",46,0.75
2004,"Manitoba","Transport",46,5.79
2004,"Manitoba","Heavy Industry",46,1.435
2004,"Manitoba","Light Manufacturing, Construction and Forest Resources",46,0.969
2004,"Manitoba","Buildings",46,2.955
2004,"Manitoba","Waste",46,1.284
2004,"Manitoba","Agriculture",46,7.313
2004,"New Brunswick","Provincial Inventory Total",13,21.544
2004,"New Brunswick","Oil and Gas",13,2.699
2004,"New Brunswick","Transport",13,4.281
2004,"New Brunswick","Heavy Industry",13,1.643
2004,"New Brunswick","Light Manufacturing, Construction and Forest Resources",13,0.778
2004,"New Brunswick","Buildings",13,1.639
2004,"New Brunswick","Waste",13,0.828
2004,"New Brunswick","Agriculture",13,0.563
2004,"Newfoundland and Labrador","Provincial Inventory Total",10,11.223
2004,"Newfoundland and Labrador","Oil and Gas",10,2.708
2004,"Newfoundland and Labrador","Transport",10,3.244
2004,"Newfoundland and Labrador","Heavy Industry",10,1.885
2004,"Newfoundland and Labrador","Light Manufacturing, Construction and Forest Resources",10,0.268
2004,"Newfoundland and Labrador","Buildings",10,1.115
2004,"Newfoundland and Labrador","Waste",10,0.636
2004,"Newfoundland and Labrador","Agriculture",10,0.079
2004,"Northwest Territories","Territorial Inventory Total",61,1.401
2004,"Northwest Territories","Oil and Gas",61,0.341
2004,"Northwest Territories","Transport",61,0.359
2004,"Northwest Territories","Heavy Industry",61,0.323
2004,"Northwest Territories","Light Manufacturing, Construction and Forest Resources",61,0.013
2004,"Northwest Territories","Buildings",61,0.272
2004,"Northwest Territories","Waste",61,0.031
2004,"Northwest Territories","Agriculture",61,0.002
2004,"Nova Scotia","Provincial Inventory Total",12,23.024
2004,"Nova Scotia","Oil and Gas",12,1.306
2004,"Nova Scotia","Transport",12,4.936
2004,"Nova Scotia","Heavy Industry",12,1.04
2004,"Nova Scotia","Light Manufacturing, Construction and Forest Resources",12,0.641
2004,"Nova Scotia","Buildings",12,2.96
2004,"Nova Scotia","Waste",12,0.668
2004,"Nova Scotia","Agriculture",12,0.552
2004,"Nunavut","Territorial Inventory Total",62,0.812
2004,"Nunavut","Transport",62,0.337
2004,"Nunavut","Heavy Industry",62,0.243
2004,"Nunavut","Light Manufacturing, Construction and Forest Resources",62,0.004
2004,"Nunavut","Buildings",62,0.064
2004,"Nunavut","Waste",62,0.023
2004,"Ontario","Provincial Inventory Total",35,204.094
2004,"Ontario","Oil and Gas",35,12.046
2004,"Ontario","Transport",35,55.111
2004,"Ontario","Heavy Industry",35,38.037
2004,"Ontario","Light Manufacturing, Construction and Forest Resources",35,11.489
2004,"Ontario","Buildings",35,36.475
2004,"Ontario","Waste",35,7.798
2004,"Ontario","Agriculture",35,11.536
2004,"Prince Edward Island","Provincial Inventory Total",11,1.963
2004,"Prince Edward Island","Oil and Gas",11,0
2004,"Prince Edward Island","Transport",11,0.722
2004,"Prince Edward Island","Heavy Industry",11,0.003
2004,"Prince Edward Island","Light Manufacturing, Construction and Forest Resources",11,0.207
2004,"Prince Edward Island","Buildings",11,0.53
2004,"Prince Edward Island","Waste",11,0.094
2004,"Prince Edward Island","Agriculture",11,0.398
2004,"Quebec","Provincial Inventory Total",24,88.783
2004,"Quebec","Oil and Gas",24,4.53
2004,"Quebec","Transport",24,30.34
2004,"Quebec","Heavy Industry",24,20.753
2004,"Quebec","Light Manufacturing, Construction and Forest Resources",24,5.102
2004,"Quebec","Buildings",24,13.436
2004,"Quebec","Waste",24,4.664
2004,"Quebec","Agriculture",24,8.221
2004,"Saskatchewan","Provincial Inventory Total",47,83.766
2004,"Saskatchewan","Oil and Gas",47,40.391
2004,"Saskatchewan","Transport",47,6.802
2004,"Saskatchewan","Heavy Industry",47,2.437
2004,"Saskatchewan","Light Manufacturing, Construction and Forest Resources",47,0.535
2004,"Saskatchewan","Buildings",47,3.519
2004,"Saskatchewan","Waste",47,1.376
2004,"Saskatchewan","Agriculture",47,13.06
2004,"Yukon","Territorial Inventory Total",60,0.498
2004,"Yukon","Oil and Gas",60,0.068
2004,"Yukon","Transport",60,0.201
2004,"Yukon","Heavy Industry",60,0.046
2004,"Yukon","Light Manufacturing, Construction and Forest Resources",60,0.013
2004,"Yukon","Buildings",60,0.108
2004,"Yukon","Waste",60,0.026
2004,"Yukon","Agriculture",60,0.019
2005,"Alberta","Provincial Inventory Total",48,251.168
2005,"Alberta","Oil and Gas",48,119.66
2005,"Alberta","Transport",48,22.083
2005,"Alberta","Heavy Industry",48,17.713
2005,"Alberta","Light Manufacturing, Construction and Forest Resources",48,2.797
2005,"Alberta","Buildings",48,16.186
2005,"Alberta","Waste",48,3.294
2005,"Alberta","Agriculture",48,21.101
2005,"British Columbia","Provincial Inventory Total",59,62.252
2005,"British Columbia","Oil and Gas",59,13.039
2005,"British Columbia","Transport",59,19.636
2005,"British Columbia","Heavy Industry",59,7.266
2005,"British Columbia","Light Manufacturing, Construction and Forest Resources",59,5.201
2005,"British Columbia","Buildings",59,8.425
2005,"British Columbia","Waste",59,2.703
2005,"British Columbia","Agriculture",59,2.897
2005,"Canada","Oil and Gas",,197.589
2005,"Canada","Transport",,156.201
2005,"Canada","Heavy Industry",,88.635
2005,"Canada","Light Manufacturing, Construction and Forest Resources",,27.389
2005,"Canada","Buildings",,84.683
2005,"Canada","Waste",,23.488
2005,"Canada","Agriculture",,66.189
2005,"Manitoba","Provincial Inventory Total",46,20.84
2005,"Manitoba","Oil and Gas",46,0.964
2005,"Manitoba","Transport",46,5.688
2005,"Manitoba","Heavy Industry",46,1.576
2005,"Manitoba","Light Manufacturing, Construction and Forest Resources",46,1.028
2005,"Manitoba","Buildings",46,2.683
2005,"Manitoba","Waste",46,1.303
2005,"Manitoba","Agriculture",46,7.233
2005,"New Brunswick","Provincial Inventory Total",13,20.001
2005,"New Brunswick","Oil and Gas",13,2.823
2005,"New Brunswick","Transport",13,4.391
2005,"New Brunswick","Heavy Industry",13,1.294
2005,"New Brunswick","Light Manufacturing, Construction and Forest Resources",13,0.681
2005,"New Brunswick","Buildings",13,1.439
2005,"New Brunswick","Waste",13,0.809
2005,"New Brunswick","Agriculture",13,0.538
2005,"Newfoundland and Labrador","Provincial Inventory Total",10,10.681
2005,"Newfoundland and Labrador","Oil and Gas",10,2.573
2005,"Newfoundland and Labrador","Transport",10,3.307
2005,"Newfoundland and Labrador","Heavy Industry",10,2.189
2005,"Newfoundland and Labrador","Light Manufacturing, Construction and Forest Resources",10,0.284
2005,"Newfoundland and Labrador","Buildings",10,0.798
2005,"Newfoundland and Labrador","Waste",10,0.633
2005,"Newfoundland and Labrador","Agriculture",10,0.075
2005,"Northwest Territories","Territorial Inventory Total",61,1.721
2005,"Northwest Territories","Oil and Gas",61,0.253
2005,"Northwest Territories","Transport",61,0.75
2005,"Northwest Territories","Heavy Industry",61,0.324
2005,"Northwest Territories","Buildings",61,0.251
2005,"Northwest Territories","Waste",61,0.031
2005,"Northwest Territories","Agriculture",61,0.002
2005,"Nova Scotia","Provincial Inventory Total",12,22.024
2005,"Nova Scotia","Oil and Gas",12,1.493
2005,"Nova Scotia","Transport",12,4.921
2005,"Nova Scotia","Heavy Industry",12,1.06
2005,"Nova Scotia","Waste",12,0.58
2005,"Nova Scotia","Agriculture",12,0.548
2005,"Nunavut","Territorial Inventory Total",62,0.642
2005,"Nunavut","Transport",62,0.339
2005,"Nunavut","Heavy Industry",62,0.097
2005,"Nunavut","Waste",62,0.023
2005,"Ontario","Provincial Inventory Total",35,203.405
2005,"Ontario","Oil and Gas",35,12.374
2005,"Ontario","Transport",35,56.942
2005,"Ontario","Heavy Industry",35,34.511
2005,"Ontario","Light Manufacturing, Construction and Forest Resources",35,11.459
2005,"Ontario","Buildings",35,36.025
2005,"Ontario","Waste",35,7.998
2005,"Ontario","Agriculture",35,11.319
2005,"Prince Edward Island","Provincial Inventory Total",11,1.897
2005,"Prince Edward Island","Oil and Gas",11,0
2005,"Prince Edward Island","Transport",11,0.712
2005,"Prince Edward Island","Heavy Industry",11,0.002
2005,"Prince Edward Island","Light Manufacturing, Construction and Forest Resources",11,0.213
2005,"Prince Edward Island","Buildings",11,0.479
2005,"Prince Edward Island","Waste",11,0.092
2005,"Prince Edward Island","Agriculture",11,0.394
2005,"Quebec","Provincial Inventory Total",24,85.294
2005,"Quebec","Oil and Gas",24,4.485
2005,"Quebec","Transport",24,30.247
2005,"Quebec","Heavy Industry",24,20.313
2005,"Quebec","Light Manufacturing, Construction and Forest Resources",24,4.594
2005,"Quebec","Buildings",24,12.18
2005,"Quebec","Waste",24,4.617
2005,"Quebec","Agriculture",24,8.21
2005,"Saskatchewan","Provincial Inventory Total",47,82.529
2005,"Saskatchewan","Oil and Gas",47,39.847
2005,"Saskatchewan","Transport",47,6.91
2005,"Saskatchewan","Heavy Industry",47,2.243
2005,"Saskatchewan","Light Manufacturing, Construction and Forest Resources",47,0.576
2005,"Saskatchewan","Buildings",47,3.371
2005,"Saskatchewan","Waste",47,1.378
2005,"Saskatchewan","Agriculture",47,13.863
2005,"Yukon","Territorial Inventory Total",60,0.564
2005,"Yukon","Oil and Gas",60,0.079
2005,"Yukon","Transport",60,0.273
2005,"Yukon","Heavy Industry",60,0.047
2005,"Yukon","Light Manufacturing, Construction and Forest Resources",60,0.017
2005,"Yukon","Buildings",60,0.09
2005,"Yukon","Waste",60,0.027
2005,"Yukon","Agriculture",60,0.01
2006,"Alberta","Provincial Inventory Total",48,260.234
2006,"Alberta","Oil and Gas",48,126.801
2006,"Alberta","Transport",48,23.762
2006,"Alberta","Heavy Industry",48,17.568
2006,"Alberta","Light Manufacturing, Construction and Forest Resources",48,3.287
2006,"Alberta","Buildings",48,16.419
2006,"Alberta","Waste",48,3.312
2006,"Alberta","Agriculture",48,20.458
2006,"British Columbia","Provincial Inventory Total",59,60.84
2006,"British Columbia","Oil and Gas",59,13.982
2006,"British Columbia","Transport",59,19.553
2006,"British Columbia","Heavy Industry",59,6.911
2006,"British Columbia","Light Manufacturing, Construction and Forest Resources",59,3.508
2006,"British Columbia","Buildings",59,8.342
2006,"British Columbia","Waste",59,2.841
2006,"British Columbia","Agriculture",59,2.69
2006,"Canada","Oil and Gas",,205.574
2006,"Canada","Transport",,156.954
2006,"Canada","Heavy Industry",,88.463
2006,"Canada","Light Manufacturing, Construction and Forest Resources",,25.991
2006,"Canada","Buildings",,79.562
2006,"Canada","Waste",,23.639
2006,"Canada","Agriculture",,64.839
2006,"Manitoba","Provincial Inventory Total",46,21.25
2006,"Manitoba","Oil and Gas",46,0.976
2006,"Manitoba","Transport",46,5.837
2006,"Manitoba","Heavy Industry",46,1.631
2006,"Manitoba","Light Manufacturing, Construction and Forest Resources",46,1.017
2006,"Manitoba","Buildings",46,2.368
2006,"Manitoba","Waste",46,1.316
2006,"Manitoba","Agriculture",46,7.673
2006,"New Brunswick","Provincial Inventory Total",13,19.131
2006,"New Brunswick","Oil and Gas",13,2.945
2006,"New Brunswick","Transport",13,4.327
2006,"New Brunswick","Heavy Industry",13,1.1
2006,"New Brunswick","Light Manufacturing, Construction and Forest Resources",13,0.822
2006,"New Brunswick","Buildings",13,1.453
2006,"New Brunswick","Waste",13,0.786
2006,"New Brunswick","Agriculture",13,0.532
2006,"Newfoundland and Labrador","Provincial Inventory Total",10,10.313
2006,"Newfoundland and Labrador","Oil and Gas",10,2.936
2006,"Newfoundland and Labrador","Transport",10,3.204
2006,"Newfoundland and Labrador","Heavy Industry",10,1.848
2006,"Newfoundland and Labrador","Light Manufacturing, Construction and Forest Resources",10,0.271
2006,"Newfoundland and Labrador","Buildings",10,0.695
2006,"Newfoundland and Labrador","Waste",10,0.637
2006,"Newfoundland and Labrador","Agriculture",10,0.078
2006,"Northwest Territories","Territorial Inventory Total",61,1.628
2006,"Northwest Territories","Oil and Gas",61,0.203
2006,"Northwest Territories","Transport",61,0.709
2006,"Northwest Territories","Heavy Industry",61,0.345
2006,"Northwest Territories","Buildings",61,0.242
2006,"Northwest Territories","Waste",61,0.032
2006,"Nova Scotia","Provincial Inventory Total",12,21.045
2006,"Nova Scotia","Oil and Gas",12,1.454
2006,"Nova Scotia","Transport",12,4.861
2006,"Nova Scotia","Heavy Industry",12,0.838
2006,"Nova Scotia","Light Manufacturing, Construction and Forest Resources",12,0.605
2006,"Nova Scotia","Buildings",12,2.513
2006,"Nova Scotia","Waste",12,0.523
2006,"Nova Scotia","Agriculture",12,0.499
2006,"Nunavut","Territorial Inventory Total",62,0.677
2006,"Nunavut","Transport",62,0.343
2006,"Nunavut","Heavy Industry",62,0.155
2006,"Nunavut","Buildings",62,0.054
2006,"Nunavut","Waste",62,0.023
2006,"Ontario","Provincial Inventory Total",35,195.179
2006,"Ontario","Oil and Gas",35,12.2
2006,"Ontario","Transport",35,55.544
2006,"Ontario","Heavy Industry",35,35.712
2006,"Ontario","Light Manufacturing, Construction and Forest Resources",35,10.624
2006,"Ontario","Buildings",35,32.585
2006,"Ontario","Waste",35,7.836
2006,"Ontario","Agriculture",35,11.271
2006,"Prince Edward Island","Provincial Inventory Total",11,1.852
2006,"Prince Edward Island","Oil and Gas",11,0
2006,"Prince Edward Island","Transport",11,0.708
2006,"Prince Edward Island","Heavy Industry",11,0.004
2006,"Prince Edward Island","Light Manufacturing, Construction and Forest Resources",11,0.223
2006,"Prince Edward Island","Buildings",11,0.449
2006,"Prince Edward Island","Waste",11,0.089
2006,"Prince Edward Island","Agriculture",11,0.37
2006,"Quebec","Provincial Inventory Total",24,84.377
2006,"Quebec","Oil and Gas",24,4.541
2006,"Quebec","Transport",24,30.323
2006,"Quebec","Heavy Industry",24,19.953
2006,"Quebec","Light Manufacturing, Construction and Forest Resources",24,4.783
2006,"Quebec","Buildings",24,11.061
2006,"Quebec","Waste",24,4.837
2006,"Quebec","Agriculture",24,7.929
2006,"Saskatchewan","Provincial Inventory Total",47,81.998
2006,"Saskatchewan","Oil and Gas",47,39.443
2006,"Saskatchewan","Transport",47,7.485
2006,"Saskatchewan","Heavy Industry",47,2.346
2006,"Saskatchewan","Light Manufacturing, Construction and Forest Resources",47,0.818
2006,"Saskatchewan","Buildings",47,3.288
2006,"Saskatchewan","Waste",47,1.38
2006,"Saskatchewan","Agriculture",47,13.333
2006,"Yukon","Territorial Inventory Total",60,0.605
2006,"Yukon","Oil and Gas",60,0.093
2006,"Yukon","Transport",60,0.299
2006,"Yukon","Heavy Industry",60,0.051
2006,"Yukon","Light Manufacturing, Construction and Forest Resources",60,0.018
2006,"Yukon","Buildings",60,0.093
2006,"Yukon","Waste",60,0.027
2006,"Yukon","Agriculture",60,0.008
2007,"Alberta","Provincial Inventory Total",48,268.438
2007,"Alberta","Oil and Gas",48,130.7
2007,"Alberta","Transport",48,26.127
2007,"Alberta","Heavy Industry",48,16.735
2007,"Alberta","Light Manufacturing, Construction and Forest Resources",48,3.285
2007,"Alberta","Buildings",48,18.498
2007,"Alberta","Waste",48,3.377
2007,"Alberta","Agriculture",48,20.377
2007,"British Columbia","Provincial Inventory Total",59,61.685
2007,"British Columbia","Oil and Gas",59,14.477
2007,"British Columbia","Transport",59,20.026
2007,"British Columbia","Heavy Industry",59,6.815
2007,"British Columbia","Light Manufacturing, Construction and Forest Resources",59,3.64
2007,"British Columbia","Buildings",59,8.288
2007,"British Columbia","Waste",59,2.9
2007,"British Columbia","Agriculture",59,2.593
2007,"Canada","Oil and Gas",,209.409
2007,"Canada","Transport",,162.179
2007,"Canada","Heavy Industry",,86.727
2007,"Canada","Light Manufacturing, Construction and Forest Resources",,26.048
2007,"Canada","Buildings",,85.379
2007,"Canada","Waste",,23.188
2007,"Canada","Agriculture",,64.692
2007,"Manitoba","Provincial Inventory Total",46,21.473
2007,"Manitoba","Oil and Gas",46,0.882
2007,"Manitoba","Transport",46,6.225
2007,"Manitoba","Heavy Industry",46,1.659
2007,"Manitoba","Light Manufacturing, Construction and Forest Resources",46,1.136
2007,"Manitoba","Buildings",46,2.608
2007,"Manitoba","Waste",46,1.336
2007,"Manitoba","Agriculture",46,7.122
