Year,Géographie,Source,GeoCode,Value
2003,Canada,Bâtiments,,89.988
2003,Canada,Déchets et autres,,23.403
2003,Canada,Agriculture,,64.04
2003,Manitoba,Inventaire provincial,46,20.89
2003,Manitoba,Exploitation pétrolière et gazière,46,0.821
2003,Manitoba,Transports,46,5.624
2003,Manitoba,Industrie lourde,46,1.366
2003,Manitoba,"Fabrication légère, construction et ressources forestières",46,0.852
2003,Manitoba,Bâtiments,46,2.949
2003,Manitoba,Déchets et autres,46,1.266
2003,Manitoba,Agriculture,46,7.194
2003,Nouveau-Brunswick,Inventaire provincial,13,20.881
2003,Nouveau-Brunswick,Exploitation pétrolière et gazière,13,2.667
2003,Nouveau-Brunswick,Transports,13,4.273
2003,Nouveau-Brunswick,Industrie lourde,13,1.651
2003,Nouveau-Brunswick,"Fabrication légère, construction et ressources forestières",13,0.737
2003,Nouveau-Brunswick,Bâtiments,13,1.403
2003,Nouveau-Brunswick,Déchets et autres,13,0.847
2003,Nouveau-Brunswick,Agriculture,13,0.56
2003,Terre-Neuve-et-Labrador,Inventaire provincial,10,12.02
2003,Terre-Neuve-et-Labrador,Exploitation pétrolière et gazière,10,2.949
2003,Terre-Neuve-et-Labrador,Transports,10,3.42
2003,Terre-Neuve-et-Labrador,Industrie lourde,10,2.021
2003,Terre-Neuve-et-Labrador,"Fabrication légère, construction et ressources forestières",10,0.226
2003,Terre-Neuve-et-Labrador,Bâtiments,10,1.085
2003,Terre-Neuve-et-Labrador,Déchets et autres,10,0.641
2003,Terre-Neuve-et-Labrador,Agriculture,10,0.091
2003,Territoires du Nord-Ouest,Inventaire territorial,61,1.462
2003,Territoires du Nord-Ouest,Exploitation pétrolière et gazière,61,0.385
2003,Territoires du Nord-Ouest,Transports,61,0.311
2003,Territoires du Nord-Ouest,Industrie lourde,61,0.367
2003,Territoires du Nord-Ouest,"Fabrication légère, construction et ressources forestières",61,0.015
2003,Territoires du Nord-Ouest,Bâtiments,61,0.282
2003,Territoires du Nord-Ouest,Déchets et autres,61,0.031
2003,Territoires du Nord-Ouest,Agriculture,61,0.016
2003,Nouvelle-Écosse,Inventaire provincial,12,21.901
2003,Nouvelle-Écosse,Exploitation pétrolière et gazière,12,1.722
2003,Nouvelle-Écosse,Transports,12,5.006
2003,Nouvelle-Écosse,Industrie lourde,12,1.063
2003,Nouvelle-Écosse,"Fabrication légère, construction et ressources forestières",12,0.554
2003,Nouvelle-Écosse,Bâtiments,12,3.269
2003,Nouvelle-Écosse,Déchets et autres,12,0.705
2003,Nouvelle-Écosse,Agriculture,12,0.542
2003,Nunavut,Inventaire territorial,62,0.774
2003,Nunavut,Transports,62,0.338
2003,Nunavut,Industrie lourde,62,0.225
2003,Nunavut,"Fabrication légère, construction et ressources forestières",62,0.007
2003,Nunavut,Bâtiments,62,0.062
2003,Nunavut,Déchets et autres,62,0.022
2003,Ontario,Inventaire provincial,35,208.254
2003,Ontario,Exploitation pétrolière et gazière,35,12.299
2003,Ontario,Transports,35,52.93
2003,Ontario,Industrie lourde,35,35.406
2003,Ontario,"Fabrication légère, construction et ressources forestières",35,11.56
2003,Ontario,Bâtiments,35,36.808
2003,Ontario,Déchets et autres,35,7.824
2003,Ontario,Agriculture,35,11.782
2003,Île-du-Prince-Édouard,Inventaire provincial,11,1.96
2003,Île-du-Prince-Édouard,Exploitation pétrolière et gazière,11,0.0
2003,Île-du-Prince-Édouard,Transports,11,0.719
2003,Île-du-Prince-Édouard,Industrie lourde,11,0.003
2003,Île-du-Prince-Édouard,"Fabrication légère, construction et ressources forestières",11,0.195
2003,Île-du-Prince-Édouard,Bâtiments,11,0.521
2003,Île-du-Prince-Édouard,Déchets et autres,11,0.106
2003,Île-du-Prince-Édouard,Agriculture,11,0.38
2003,Québec,Inventaire provincial,24,88.888
2003,Québec,Exploitation pétrolière et gazière,24,4.247
2003,Québec,Transports,24,29.956
2003,Québec,Industrie lourde,24,21.774
2003,Québec,"Fabrication légère, construction et ressources forestières",24,4.654
2003,Québec,Bâtiments,24,13.501
2003,Québec,Déchets et autres,24,4.728
2003,Québec,Agriculture,24,8.056
2003,Saskatchewan,Inventaire provincial,47,81.51
2003,Saskatchewan,Exploitation pétrolière et gazière,47,39.019
2003,Saskatchewan,Transports,47,6.791
2003,Saskatchewan,Industrie lourde,47,2.439
2003,Saskatchewan,"Fabrication légère, construction et ressources forestières",47,0.478
2003,Saskatchewan,Bâtiments,47,3.69
2003,Saskatchewan,Déchets et autres,47,1.375
2003,Saskatchewan,Agriculture,47,12.632
2003,Yukon,Inventaire territorial,60,0.511
2003,Yukon,Exploitation pétrolière et gazière,60,0.08
2003,Yukon,Transports,60,0.212
2003,Yukon,Industrie lourde,60,0.032
2003,Yukon,"Fabrication légère, construction et ressources forestières",60,0.011
2003,Yukon,Bâtiments,60,0.104
2003,Yukon,Déchets et autres,60,0.026
2003,Yukon,Agriculture,60,0.025
2004,Alberta,Inventaire provincial,48,245.306
2004,Alberta,Exploitation pétrolière et gazière,48,115.387
2004,Alberta,Transports,48,21.387
2004,Alberta,Industrie lourde,48,17.642
2004,Alberta,"Fabrication légère, construction et ressources forestières",48,2.961
2004,Alberta,Bâtiments,48,17.319
2004,Alberta,Déchets et autres,48,3.149
2004,Alberta,Agriculture,48,20.364
2004,Colombie-Britannique,Inventaire provincial,59,63.824
2004,Colombie-Britannique,Exploitation pétrolière et gazière,59,13.363
2004,Colombie-Britannique,Transports,59,20.37
2004,Colombie-Britannique,Industrie lourde,59,7.963
2004,Colombie-Britannique,"Fabrication légère, construction et ressources forestières",59,4.94
2004,Colombie-Britannique,Bâtiments,59,8.156
2004,Colombie-Britannique,Déchets et autres,59,2.747
2004,Colombie-Britannique,Agriculture,59,2.936
2004,Canada,Exploitation pétrolière et gazière,,193.59
2004,Canada,Transports,,153.88
2004,Canada,Industrie lourde,,93.449
2004,Canada,"Fabrication légère, construction et ressources forestières",,27.919
2004,Canada,Bâtiments,,88.548
2004,Canada,Déchets et autres,,23.324
2004,Canada,Agriculture,,65.044
2004,Manitoba,Inventaire provincial,46,21.111
2004,Manitoba,Exploitation pétrolière et gazière,46,0.75
2004,Manitoba,Transports,46,5.79
2004,Manitoba,Industrie lourde,46,1.435
2004,Manitoba,"Fabrication légère, construction et ressources forestières",46,0.969
2004,Manitoba,Bâtiments,46,2.955
2004,Manitoba,Déchets et autres,46,1.284
2004,Manitoba,Agriculture,46,7.313
2004,Nouveau-Brunswick,Inventaire provincial,13,21.544
2004,Nouveau-Brunswick,Exploitation pétrolière et gazière,13,2.699
2004,Nouveau-Brunswick,Transports,13,4.281
2004,Nouveau-Brunswick,Industrie lourde,13,1.643
2004,Nouveau-Brunswick,"Fabrication légère, construction et ressources forestières",13,0.778
2004,Nouveau-Brunswick,Bâtiments,13,1.639
2004,Nouveau-Brunswick,Déchets et autres,13,0.828
2004,Nouveau-Brunswick,Agriculture,13,0.563
2004,Terre-Neuve-et-Labrador,Inventaire provincial,10,11.223
2004,Terre-Neuve-et-Labrador,Exploitation pétrolière et gazière,10,2.708
2004,Terre-Neuve-et-Labrador,Transports,10,3.244
2004,Terre-Neuve-et-Labrador,Industrie lourde,10,1.885
2004,Terre-Neuve-et-Labrador,"Fabrication légère, construction et ressources forestières",10,0.268
2004,Terre-Neuve-et-Labrador,Bâtiments,10,1.115
2004,Terre-Neuve-et-Labrador,Déchets et autres,10,0.636
2004,Terre-Neuve-et-Labrador,Agriculture,10,0.079
2004,Territoires du Nord-Ouest,Inventaire territorial,61,1.401
2004,Territoires du Nord-Ouest,Exploitation pétrolière et gazière,61,0.341
2004,Territoires du Nord-Ouest,Transports,61,0.359
2004,Territoires du Nord-Ouest,Industrie lourde,61,0.323
2004,Territoires du Nord-Ouest,"Fabrication légère, construction et ressources forestières",61,0.013
2004,Territoires du Nord-Ouest,Bâtiments,61,0.272
2004,Territoires du Nord-Ouest,Déchets et autres,61,0.031
2004,Territoires du Nord-Ouest,Agriculture,61,0.002
2004,Nouvelle-Écosse,Inventaire provincial,12,23.024
2004,Nouvelle-Écosse,Exploitation pétrolière et gazière,12,1.306
2004,Nouvelle-Écosse,Transports,12,4.936
2004,Nouvelle-Écosse,Industrie lourde,12,1.04
2004,Nouvelle-Écosse,"Fabrication légère, construction et ressources forestières",12,0.641
2004,Nouvelle-Écosse,Bâtiments,12,2.96
2004,Nouvelle-Écosse,Déchets et autres,12,0.668
2004,Nouvelle-Écosse,Agriculture,12,0.552
2004,Nunavut,Inventaire territorial,62,0.812
2004,Nunavut,Transports,62,0.337
2004,Nunavut,Industrie lourde,62,0.243
2004,Nunavut,"Fabrication légère, construction et ressources forestières",62,0.004
2004,Nunavut,Bâtiments,62,0.064
2004,Nunavut,Déchets et autres,62,0.023
2004,Ontario,Inventaire provincial,35,204.094
2004,Ontario,Exploitation pétrolière et gazière,35,12.046
2004,Ontario,Transports,35,55.111
2004,Ontario,Industrie lourde,35,38.037
2004,Ontario,"Fabrication légère, construction et ressources forestières",35,11.489
2004,Ontario,Bâtiments,35,36.475
2004,Ontario,Déchets et autres,35,7.798
2004,Ontario,Agriculture,35,11.536
2004,Île-du-Prince-Édouard,Inventaire provincial,11,1.963
2004,Île-du-Prince-Édouard,Exploitation pétrolière et gazière,11,0.0
2004,Île-du-Prince-Édouard,Transports,11,0.722
2004,Île-du-Prince-Édouard,Industrie lourde,11,0.003
2004,Île-du-Prince-Édouard,"Fabrication légère, construction et ressources forestières",11,0.207
2004,Île-du-Prince-Édouard,Bâtiments,11,0.53
2004,Île-du-Prince-Édouard,Déchets et autres,11,0.094
2004,Île-du-Prince-Édouard,Agriculture,11,0.398
2004,Québec,Inventaire provincial,24,88.783
2004,Québec,Exploitation pétrolière et gazière,24,4.53
2004,Québec,Transports,24,30.34
2004,Québec,Industrie lourde,24,20.753
2004,Québec,"Fabrication légère, construction et ressources forestières",24,5.102
2004,Québec,Bâtiments,24,13.436
2004,Québec,Déchets et autres,24,4.664
2004,Québec,Agriculture,24,8.221
2004,Saskatchewan,Inventaire provincial,47,83.766
2004,Saskatchewan,Exploitation pétrolière et gazière,47,40.391
2004,Saskatchewan,Transports,47,6.802
2004,Saskatchewan,Industrie lourde,47,2.437
2004,Saskatchewan,"Fabrication légère, construction et ressources forestières",47,0.535
2004,Saskatchewan,Bâtiments,47,3.519
2004,Saskatchewan,Déchets et autres,47,1.376
2004,Saskatchewan,Agriculture,47,13.06
2004,Yukon,Inventaire territorial,60,0.498
2004,Yukon,Exploitation pétrolière et gazière,60,0.068
2004,Yukon,Transports,60,0.201
2004,Yukon,Industrie lourde,60,0.046
2004,Yukon,"Fabrication légère, construction et ressources forestières",60,0.013
2004,Yukon,Bâtiments,60,0.108
2004,Yukon,Déchets et autres,60,0.026
2004,Yukon,Agriculture,60,0.019
2005,Alberta,Inventaire provincial,48,251.168
2005,Alberta,Exploitation pétrolière et gazière,48,119.66
2005,Alberta,Transports,48,22.083
2005,Alberta,Industrie lourde,48,17.713
2005,Alberta,"Fabrication légère, construction et ressources forestières",48,2.797
2005,Alberta,Bâtiments,48,16.186
2005,Alberta,Déchets et autres,48,3.294
2005,Alberta,Agriculture,48,21.101
2005,Colombie-Britannique,Inventaire provincial,59,62.252
2005,Colombie-Britannique,Exploitation pétrolière et gazière,59,13.039
2005,Colombie-Britannique,Transports,59,19.636
2005,Colombie-Britannique,Industrie lourde,59,7.266
2005,Colombie-Britannique,"Fabrication légère, construction et ressources forestières",59,5.201
2005,Colombie-Britannique,Bâtiments,59,8.425
2005,Colombie-Britannique,Déchets et autres,59,2.703
2005,Colombie-Britannique,Agriculture,59,2.897
2005,Canada,Exploitation pétrolière et gazière,,197.589
2005,Canada,Transports,,156.201
2005,Canada,Industrie lourde,,88.635
2005,Canada,"Fabrication légère, construction et ressources forestières",,27.389
2005,Canada,Bâtiments,,84.683
2005,Canada,Déchets et autres,,23.488
2005,Canada,Agriculture,,66.189
2005,Manitoba,Inventaire provincial,46,20.84
2005,Manitoba,Exploitation pétrolière et gazière,46,0.964
2005,Manitoba,Transports,46,5.688
2005,Manitoba,Industrie lourde,46,1.576
2005,Manitoba,"Fabrication légère, construction et ressources forestières",46,1.028
2005,Manitoba,Bâtiments,46,2.683
2005,Manitoba,Déchets et autres,46,1.303
2005,Manitoba,Agriculture,46,7.233
2005,Nouveau-Brunswick,Inventaire provincial,13,20.001
2005,Nouveau-Brunswick,Exploitation pétrolière et gazière,13,2.823
2005,Nouveau-Brunswick,Transports,13,4.391
2005,Nouveau-Brunswick,Industrie lourde,13,1.294
2005,Nouveau-Brunswick,"Fabrication légère, construction et ressources forestières",13,0.681
2005,Nouveau-Brunswick,Bâtiments,13,1.439
2005,Nouveau-Brunswick,Déchets et autres,13,0.809
2005,Nouveau-Brunswick,Agriculture,13,0.538
2005,Terre-Neuve-et-Labrador,Inventaire provincial,10,10.681
2005,Terre-Neuve-et-Labrador,Exploitation pétrolière et gazière,10,2.573
2005,Terre-Neuve-et-Labrador,Transports,10,3.307
2005,Terre-Neuve-et-Labrador,Industrie lourde,10,2.189
2005,Terre-Neuve-et-Labrador,"Fabrication légère, construction et ressources forestières",10,0.284
2005,Terre-Neuve-et-Labrador,Bâtiments,10,0.798
2005,Terre-Neuve-et-Labrador,Déchets et autres,10,0.633
2005,Terre-Neuve-et-Labrador,Agriculture,10,0.075
2005,Territoires du Nord-Ouest,Inventaire territorial,61,1.721
2005,Territoires du Nord-Ouest,Exploitation pétrolière et gazière,61,0.253
2005,Territoires du Nord-Ouest,Transports,61,0.75
2005,Territoires du Nord-Ouest,Industrie lourde,61,0.324
2005,Territoires du Nord-Ouest,Bâtiments,61,0.251
2005,Territoires du Nord-Ouest,Déchets et autres,61,0.031
2005,Territoires du Nord-Ouest,Agriculture,61,0.002
2005,Nouvelle-Écosse,Inventaire provincial,12,22.024
2005,Nouvelle-Écosse,Exploitation pétrolière et gazière,12,1.493
2005,Nouvelle-Écosse,Transports,12,4.921
2005,Nouvelle-Écosse,Industrie lourde,12,1.06
2005,Nouvelle-Écosse,Déchets et autres,12,0.58
2005,Nouvelle-Écosse,Agriculture,12,0.548
2005,Nunavut,Inventaire territorial,62,0.642
2005,Nunavut,Transports,62,0.339
2005,Nunavut,Industrie lourde,62,0.097
2005,Nunavut,Déchets et autres,62,0.023
2005,Ontario,Inventaire provincial,35,203.405
2005,Ontario,Exploitation pétrolière et gazière,35,12.374
2005,Ontario,Transports,35,56.942
2005,Ontario,Industrie lourde,35,34.511
2005,Ontario,"Fabrication légère, construction et ressources forestières",35,11.459
2005,Ontario,Bâtiments,35,36.025
2005,Ontario,Déchets et autres,35,7.998
2005,Ontario,Agriculture,35,11.319
2005,Île-du-Prince-Édouard,Inventaire provincial,11,1.897
2005,Île-du-Prince-Édouard,Exploitation pétrolière et gazière,11,0.0
2005,Île-du-Prince-Édouard,Transports,11,0.712
2005,Île-du-Prince-Édouard,Industrie lourde,11,0.002
2005,Île-du-Prince-Édouard,"Fabrication légère, construction et ressources forestières",11,0.213
2005,Île-du-Prince-Édouard,Bâtiments,11,0.479
2005,Île-du-Prince-Édouard,Déchets et autres,11,0.092
2005,Île-du-Prince-Édouard,Agriculture,11,0.394
2005,Québec,Inventaire provincial,24,85.294
2005,Québec,Exploitation pétrolière et gazière,24,4.485
2005,Québec,Transports,24,30.247
2005,Québec,Industrie lourde,24,20.313
2005,Québec,"Fabrication légère, construction et ressources forestières",24,4.594
2005,Québec,Bâtiments,24,12.18
2005,Québec,Déchets et autres,24,4.617
2005,Québec,Agriculture,24,8.21
2005,Saskatchewan,Inventaire provincial,47,82.529
2005,Saskatchewan,Exploitation pétrolière et gazière,47,39.847
2005,Saskatchewan,Transports,47,6.91
2005,Saskatchewan,Industrie lourde,47,2.243
2005,Saskatchewan,"Fabrication légère, construction et ressources forestières",47,0.576
2005,Saskatchewan,Bâtiments,47,3.371
2005,Saskatchewan,Déchets et autres,47,1.378
2005,Saskatchewan,Agriculture,47,13.863
2005,Yukon,Inventaire territorial,60,0.564
2005,Yukon,Exploitation pétrolière et gazière,60,0.079
2005,Yukon,Transports,60,0.273
2005,Yukon,Industrie lourde,60,0.047
2005,Yukon,"Fabrication légère, construction et ressources forestières",60,0.017
2005,Yukon,Bâtiments,60,0.09
2005,Yukon,Déchets et autres,60,0.027
2005,Yukon,Agriculture,60,0.01
2006,Alberta,Inventaire provincial,48,260.234
2006,Alberta,Exploitation pétrolière et gazière,48,126.801
2006,Alberta,Transports,48,23.762
2006,Alberta,Industrie lourde,48,17.568
2006,Alberta,"Fabrication légère, construction et ressources forestières",48,3.287
2006,Alberta,Bâtiments,48,16.419
2006,Alberta,Déchets et autres,48,3.312
2006,Alberta,Agriculture,48,20.458
2006,Colombie-Britannique,Inventaire provincial,59,60.84
2006,Colombie-Britannique,Exploitation pétrolière et gazière,59,13.982
2006,Colombie-Britannique,Transports,59,19.553
2006,Colombie-Britannique,Industrie lourde,59,6.911
2006,Colombie-Britannique,"Fabrication légère, construction et ressources forestières",59,3.508
2006,Colombie-Britannique,Bâtiments,59,8.342
2006,Colombie-Britannique,Déchets et autres,59,2.841
2006,Colombie-Britannique,Agriculture,59,2.69
2006,Canada,Exploitation pétrolière et gazière,,205.574
2006,Canada,Transports,,156.954
2006,Canada,Industrie lourde,,88.463
2006,Canada,"Fabrication légère, construction et ressources forestières",,25.991
2006,Canada,Bâtiments,,79.562
2006,Canada,Déchets et autres,,23.639
2006,Canada,Agriculture,,64.839
2006,Manitoba,Inventaire provincial,46,21.25
2006,Manitoba,Exploitation pétrolière et gazière,46,0.976
2006,Manitoba,Transports,46,5.837
2006,Manitoba,Industrie lourde,46,1.631
2006,Manitoba,"Fabrication légère, construction et ressources forestières",46,1.017
2006,Manitoba,Bâtiments,46,2.368
2006,Manitoba,Déchets et autres,46,1.316
2006,Manitoba,Agriculture,46,7.673
2006,Nouveau-Brunswick,Inventaire provincial,13,19.131
2006,Nouveau-Brunswick,Exploitation pétrolière et gazière,13,2.945
2006,Nouveau-Brunswick,Transports,13,4.327
2006,Nouveau-Brunswick,Industrie lourde,13,1.1
2006,Nouveau-Brunswick,"Fabrication légère, construction et ressources forestières",13,0.822
2006,Nouveau-Brunswick,Bâtiments,13,1.453
2006,Nouveau-Brunswick,Déchets et autres,13,0.786
2006,Nouveau-Brunswick,Agriculture,13,0.532
2006,Terre-Neuve-et-Labrador,Inventaire provincial,10,10.313
2006,Terre-Neuve-et-Labrador,Exploitation pétrolière et gazière,10,2.936
