Year,Géographie,Type de région,Mode d'occupation,Select housing-vulnerable populations,GeoCode,Value
2022,Manitoba,Petits centres de population,Propriétaire qui n'est pas un accédant à la propriété,,,7.2
2022,Manitoba,Petits centres de population,Locataire,,,22.0
2022,Manitoba,Petits centres de population,Locataire n'habitant pas dans un logement social et abordable,,,21.0
2022,Manitoba,Petits centres de population,Locataire habitant dans un logement social et abordable,,,27.0
2022,Manitoba,Régions rurales,"Total, mode d'occupation",,,11.4
2022,Manitoba,Régions rurales,Propriétaire,,,9.9
2022,Manitoba,Régions rurales,Propriétaire qui est un accédant à la propriété,,,
2022,Manitoba,Régions rurales,Propriétaire qui n'est pas un accédant à la propriété,,,9.3
2022,Manitoba,Régions rurales,Locataire,,,22.0
2022,Manitoba,Régions rurales,Locataire n'habitant pas dans un logement social et abordable,,,14.4
2022,Manitoba,Régions rurales,Locataire habitant dans un logement social et abordable,,,40.0
2022,Saskatchewan,Province,"Total, mode d'occupation",,47,9.4
2022,Saskatchewan,Province,Propriétaire,,47,5.2
2022,Saskatchewan,Province,Propriétaire qui est un accédant à la propriété,,47,3.3
2022,Saskatchewan,Province,Propriétaire qui n'est pas un accédant à la propriété,,47,5.6
2022,Saskatchewan,Province,Locataire,,47,20.0
2022,Saskatchewan,Province,Locataire n'habitant pas dans un logement social et abordable,,47,16.7
2022,Saskatchewan,Province,Locataire habitant dans un logement social et abordable,,47,38.0
2022,Saskatchewan,Grands centres de population urbains,"Total, mode d'occupation",,,9.6
2022,Saskatchewan,Grands centres de population urbains,Propriétaire,,,4.3
2022,Saskatchewan,Grands centres de population urbains,Propriétaire qui est un accédant à la propriété,,,2.5
2022,Saskatchewan,Grands centres de population urbains,Propriétaire qui n'est pas un accédant à la propriété,,,4.6
2022,Saskatchewan,Grands centres de population urbains,Locataire,,,19.6
2022,Saskatchewan,Grands centres de population urbains,Locataire n'habitant pas dans un logement social et abordable,,,15.8
2022,Saskatchewan,Grands centres de population urbains,Locataire habitant dans un logement social et abordable,,,42.0
2022,Saskatchewan,,"Total, mode d'occupation",,,10.4
2022,Saskatchewan,,Propriétaire,,,3.6
2022,Saskatchewan,,Propriétaire qui est un accédant à la propriété,,,
2022,Saskatchewan,,Propriétaire qui n'est pas un accédant à la propriété,,,4.0
2022,Saskatchewan,,Locataire,,,22.0
2022,Saskatchewan,,Locataire n'habitant pas dans un logement social et abordable,,,20.0
2022,Saskatchewan,,Locataire habitant dans un logement social et abordable,,,30.0
2022,Saskatchewan,Petits centres de population,"Total, mode d'occupation",,,7.3
2022,Saskatchewan,Petits centres de population,Propriétaire,,,4.0
2022,Saskatchewan,Petits centres de population,Propriétaire qui est un accédant à la propriété,,,5.9
2022,Saskatchewan,Petits centres de population,Propriétaire qui n'est pas un accédant à la propriété,,,3.7
2022,Saskatchewan,Petits centres de population,Locataire,,,18.8
2022,Saskatchewan,Petits centres de population,Locataire n'habitant pas dans un logement social et abordable,,,15.5
2022,Saskatchewan,Petits centres de population,Locataire habitant dans un logement social et abordable,,,31.0
2022,Saskatchewan,Régions rurales,"Total, mode d'occupation",,,11.6
2022,Saskatchewan,Régions rurales,Propriétaire,,,9.2
2022,Saskatchewan,Régions rurales,Propriétaire qui est un accédant à la propriété,,,3.0
2022,Saskatchewan,Régions rurales,Propriétaire qui n'est pas un accédant à la propriété,,,10.0
2022,Saskatchewan,Régions rurales,Locataire,,,27.0
2022,Saskatchewan,Régions rurales,Locataire n'habitant pas dans un logement social et abordable,,,22.0
2022,Saskatchewan,Régions rurales,Locataire habitant dans un logement social et abordable,,,42.0
2022,Alberta,Province,"Total, mode d'occupation",,48,11.3
2022,Alberta,Province,Propriétaire,,48,6.9
2022,Alberta,Province,Propriétaire qui est un accédant à la propriété,,48,4.6
2022,Alberta,Province,Propriétaire qui n'est pas un accédant à la propriété,,48,7.3
2022,Alberta,Province,Locataire,,48,22.0
2022,Alberta,Province,Locataire n'habitant pas dans un logement social et abordable,,48,20.0
2022,Alberta,Province,Locataire habitant dans un logement social et abordable,,48,44.0
2022,Alberta,Grands centres de population urbains,"Total, mode d'occupation",,,11.0
2022,Alberta,Grands centres de population urbains,Propriétaire,,,6.1
2022,Alberta,Grands centres de population urbains,Propriétaire qui est un accédant à la propriété,,,3.9
2022,Alberta,Grands centres de population urbains,Propriétaire qui n'est pas un accédant à la propriété,,,6.5
2022,Alberta,Grands centres de population urbains,Locataire,,,22.0
2022,Alberta,Grands centres de population urbains,Locataire n'habitant pas dans un logement social et abordable,,,19.8
2022,Alberta,Grands centres de population urbains,Locataire habitant dans un logement social et abordable,,,43.0
2022,Alberta,,"Total, mode d'occupation",,,8.5
2022,Alberta,,Propriétaire,,,5.1
2022,Alberta,,Propriétaire qui est un accédant à la propriété,,,
2022,Alberta,,Propriétaire qui n'est pas un accédant à la propriété,,,5.7
2022,Alberta,,Locataire,,,17.4
2022,Alberta,,Locataire n'habitant pas dans un logement social et abordable,,,14.7
2022,Alberta,,Locataire habitant dans un logement social et abordable,,,43.0
2022,Alberta,Petits centres de population,"Total, mode d'occupation",,,14.2
2022,Alberta,Petits centres de population,Propriétaire,,,9.0
2022,Alberta,Petits centres de population,Propriétaire qui est un accédant à la propriété,,,13.3
2022,Alberta,Petits centres de population,Propriétaire qui n'est pas un accédant à la propriété,,,8.4
2022,Alberta,Petits centres de population,Locataire,,,28.0
2022,Alberta,Petits centres de population,Locataire n'habitant pas dans un logement social et abordable,,,26.0
2022,Alberta,Petits centres de population,Locataire habitant dans un logement social et abordable,,,46.0
2022,Alberta,Régions rurales,"Total, mode d'occupation",,,13.9
2022,Alberta,Régions rurales,Propriétaire,,,12.2
2022,Alberta,Régions rurales,Propriétaire qui est un accédant à la propriété,,,
2022,Alberta,Régions rurales,Propriétaire qui n'est pas un accédant à la propriété,,,13.7
2022,Alberta,Régions rurales,Locataire,,,35.0
2022,Alberta,Régions rurales,Locataire n'habitant pas dans un logement social et abordable,,,33.0
2022,Alberta,Régions rurales,Locataire habitant dans un logement social et abordable,,,49.0
2022,Colombie-Britannique,Province,"Total, mode d'occupation",,59,16.0
2022,Colombie-Britannique,Province,Propriétaire,,59,8.6
2022,Colombie-Britannique,Province,Propriétaire qui est un accédant à la propriété,,59,5.2
2022,Colombie-Britannique,Province,Propriétaire qui n'est pas un accédant à la propriété,,59,9.1
2022,Colombie-Britannique,Province,Locataire,,59,29.0
2022,Colombie-Britannique,Province,Locataire n'habitant pas dans un logement social et abordable,,59,27.0
2022,Colombie-Britannique,Province,Locataire habitant dans un logement social et abordable,,59,41.0
2022,Colombie-Britannique,Grands centres de population urbains,"Total, mode d'occupation",,,16.9
2022,Colombie-Britannique,Grands centres de population urbains,Propriétaire,,,8.7
2022,Colombie-Britannique,Grands centres de population urbains,Propriétaire qui est un accédant à la propriété,,,6.9
2022,Colombie-Britannique,Grands centres de population urbains,Propriétaire qui n'est pas un accédant à la propriété,,,8.9
2022,Colombie-Britannique,Grands centres de population urbains,Locataire,,,28.0
2022,Colombie-Britannique,Grands centres de population urbains,Locataire n'habitant pas dans un logement social et abordable,,,26.0
2022,Colombie-Britannique,Grands centres de population urbains,Locataire habitant dans un logement social et abordable,,,41.0
2022,Colombie-Britannique,,"Total, mode d'occupation",,,17.6
2022,Colombie-Britannique,,Propriétaire,,,7.2
2022,Colombie-Britannique,,Propriétaire qui est un accédant à la propriété,,,
2022,Colombie-Britannique,,Propriétaire qui n'est pas un accédant à la propriété,,,8.6
2022,Colombie-Britannique,,Locataire,,,36.0
2022,Colombie-Britannique,,Locataire n'habitant pas dans un logement social et abordable,,,34.0
2022,Colombie-Britannique,,Locataire habitant dans un logement social et abordable,,,49.0
2022,Colombie-Britannique,Petits centres de population,"Total, mode d'occupation",,,13.0
2022,Colombie-Britannique,Petits centres de population,Propriétaire,,,7.3
2022,Colombie-Britannique,Petits centres de population,Propriétaire qui est un accédant à la propriété,,,1.0
2022,Colombie-Britannique,Petits centres de population,Propriétaire qui n'est pas un accédant à la propriété,,,8.8
2022,Colombie-Britannique,Petits centres de population,Locataire,,,29.0
2022,Colombie-Britannique,Petits centres de population,Locataire n'habitant pas dans un logement social et abordable,,,28.0
2022,Colombie-Britannique,Petits centres de population,Locataire habitant dans un logement social et abordable,,,36.0
2022,Colombie-Britannique,Régions rurales,"Total, mode d'occupation",,,12.4
2022,Colombie-Britannique,Régions rurales,Propriétaire,,,10.7
2022,Colombie-Britannique,Régions rurales,Propriétaire qui est un accédant à la propriété,,,12.6
2022,Colombie-Britannique,Régions rurales,Propriétaire qui n'est pas un accédant à la propriété,,,10.6
2022,Colombie-Britannique,Régions rurales,Locataire,,,19.4
2022,Colombie-Britannique,Régions rurales,Locataire n'habitant pas dans un logement social et abordable,,,18.3
2022,Colombie-Britannique,Régions rurales,Locataire habitant dans un logement social et abordable,,,48.0
2022,,,,,,12.4
2022,Canada (provinces seulement),Région métropolitaine de recensement,Propriétaire,,,6.3
2022,Canada (provinces seulement),Région métropolitaine de recensement,Propriétaire qui est un accédant à la propriété,,,3.2
2022,Canada (provinces seulement),Région métropolitaine de recensement,Propriétaire qui n'est pas un accédant à la propriété,,,6.8
2022,Canada (provinces seulement),Région métropolitaine de recensement,Locataire,,,23.0
2022,Canada (provinces seulement),Région métropolitaine de recensement,Locataire n'habitant pas dans un logement social et abordable,,,21.0
2022,Canada (provinces seulement),Région métropolitaine de recensement,Locataire habitant dans un logement social et abordable,,,32.0
2022,"St. John's, Terre-Neuve-et-Labrador",Région métropolitaine de recensement,"Total, mode d'occupation",,1,9.5
2022,"St. John's, Terre-Neuve-et-Labrador",Région métropolitaine de recensement,Propriétaire,,1,3.5
2022,"St. John's, Terre-Neuve-et-Labrador",Région métropolitaine de recensement,Propriétaire qui est un accédant à la propriété,,1,
2022,"St. John's, Terre-Neuve-et-Labrador",Région métropolitaine de recensement,Propriétaire qui n'est pas un accédant à la propriété,,1,4.2
2022,"St. John's, Terre-Neuve-et-Labrador",Région métropolitaine de recensement,Locataire,,1,23.0
2022,"St. John's, Terre-Neuve-et-Labrador",Région métropolitaine de recensement,Locataire n'habitant pas dans un logement social et abordable,,1,21.0
2022,"St. John's, Terre-Neuve-et-Labrador",Région métropolitaine de recensement,Locataire habitant dans un logement social et abordable,,1,32.0
2022,"Halifax, Nouvelle-Écosse",Région métropolitaine de recensement,"Total, mode d'occupation",,205,13.0
2022,"Halifax, Nouvelle-Écosse",Région métropolitaine de recensement,Propriétaire,,205,5.6
2022,"Halifax, Nouvelle-Écosse",Région métropolitaine de recensement,Propriétaire qui est un accédant à la propriété,,205,
2022,"Halifax, Nouvelle-Écosse",Région métropolitaine de recensement,Propriétaire qui n'est pas un accédant à la propriété,,205,6.1
2022,"Halifax, Nouvelle-Écosse",Région métropolitaine de recensement,Locataire,,205,24.0
2022,"Halifax, Nouvelle-Écosse",Région métropolitaine de recensement,Locataire n'habitant pas dans un logement social et abordable,,205,21.0
2022,"Halifax, Nouvelle-Écosse",Région métropolitaine de recensement,Locataire habitant dans un logement social et abordable,,205,59.0
2022,"Moncton, Nouveau-Brunswick",Région métropolitaine de recensement,"Total, mode d'occupation",,305,10.9
2022,"Moncton, Nouveau-Brunswick",Région métropolitaine de recensement,Propriétaire,,305,6.3
2022,"Moncton, Nouveau-Brunswick",Région métropolitaine de recensement,Propriétaire qui est un accédant à la propriété,,305,4.4
2022,"Moncton, Nouveau-Brunswick",Région métropolitaine de recensement,Propriétaire qui n'est pas un accédant à la propriété,,305,6.6
2022,"Moncton, Nouveau-Brunswick",Région métropolitaine de recensement,Locataire,,305,19.3
2022,"Moncton, Nouveau-Brunswick",Région métropolitaine de recensement,Locataire n'habitant pas dans un logement social et abordable,,305,18.5
2022,"Moncton, Nouveau-Brunswick",Région métropolitaine de recensement,Locataire habitant dans un logement social et abordable,,305,25.0
2022,"Québec, Québec",Région métropolitaine de recensement,"Total, mode d'occupation",,421,4.1
2022,"Québec, Québec",Région métropolitaine de recensement,Propriétaire,,421,1.6
2022,"Québec, Québec",Région métropolitaine de recensement,Propriétaire qui est un accédant à la propriété,,421,6.0
2022,"Québec, Québec",Région métropolitaine de recensement,Propriétaire qui n'est pas un accédant à la propriété,,421,
2022,"Québec, Québec",Région métropolitaine de recensement,Locataire,,421,7.6
2022,"Québec, Québec",Région métropolitaine de recensement,Locataire n'habitant pas dans un logement social et abordable,,421,7.1
2022,"Québec, Québec",Région métropolitaine de recensement,Locataire habitant dans un logement social et abordable,,421,11.5
2022,"Montréal, Québec",Région métropolitaine de recensement,"Total, mode d'occupation",,462,6.7
2022,"Montréal, Québec",Région métropolitaine de recensement,Propriétaire,,462,4.1
2022,"Montréal, Québec",Région métropolitaine de recensement,Propriétaire qui est un accédant à la propriété,,462,
2022,"Montréal, Québec",Région métropolitaine de recensement,Propriétaire qui n'est pas un accédant à la propriété,,462,4.6
2022,"Montréal, Québec",Région métropolitaine de recensement,Locataire,,462,9.9
2022,"Montréal, Québec",Région métropolitaine de recensement,Locataire n'habitant pas dans un logement social et abordable,,462,8.3
2022,"Montréal, Québec",Région métropolitaine de recensement,Locataire habitant dans un logement social et abordable,,462,23.0
2022,"Ottawa-Gatineau, Ontario/Québec",Région métropolitaine de recensement,"Total, mode d'occupation",,505,10.7
2022,"Ottawa-Gatineau, Ontario/Québec",Région métropolitaine de recensement,Propriétaire,,505,3.6
2022,"Ottawa-Gatineau, Ontario/Québec",Région métropolitaine de recensement,Propriétaire qui est un accédant à la propriété,,505,
2022,"Ottawa-Gatineau, Ontario/Québec",Région métropolitaine de recensement,Propriétaire qui n'est pas un accédant à la propriété,,505,3.3
2022,"Ottawa-Gatineau, Ontario/Québec",Région métropolitaine de recensement,Locataire,,505,23.0
2022,"Ottawa-Gatineau, Ontario/Québec",Région métropolitaine de recensement,Locataire n'habitant pas dans un logement social et abordable,,505,23.0
2022,"Ottawa-Gatineau, Ontario/Québec",Région métropolitaine de recensement,Locataire habitant dans un logement social et abordable,,505,25.0
2022,"Toronto, Ontario",Région métropolitaine de recensement,"Total, mode d'occupation",,535,17.4
2022,"Toronto, Ontario",Région métropolitaine de recensement,Propriétaire,,535,8.8
2022,"Toronto, Ontario",Région métropolitaine de recensement,Propriétaire qui est un accédant à la propriété,,535,
2022,"Toronto, Ontario",Région métropolitaine de recensement,Propriétaire qui n'est pas un accédant à la propriété,,535,9.9
2022,"Toronto, Ontario",Région métropolitaine de recensement,Locataire,,535,32.0
2022,"Toronto, Ontario",Région métropolitaine de recensement,Locataire n'habitant pas dans un logement social et abordable,,535,32.0
2022,"Toronto, Ontario",Région métropolitaine de recensement,Locataire habitant dans un logement social et abordable,,535,34.0
2022,"Hamilton, Ontario",Région métropolitaine de recensement,"Total, mode d'occupation",,537,13.5
2022,"Hamilton, Ontario",Région métropolitaine de recensement,Propriétaire,,537,6.3
2022,"Hamilton, Ontario",Région métropolitaine de recensement,Propriétaire qui est un accédant à la propriété,,537,6.1
2022,"Hamilton, Ontario",Région métropolitaine de recensement,Propriétaire qui n'est pas un accédant à la propriété,,537,6.3
2022,"Hamilton, Ontario",Région métropolitaine de recensement,Locataire,,537,28.0
2022,"Hamilton, Ontario",Région métropolitaine de recensement,Locataire n'habitant pas dans un logement social et abordable,,537,28.0
2022,"Hamilton, Ontario",Région métropolitaine de recensement,Locataire habitant dans un logement social et abordable,,537,30.0
2022,"Kitchener-Cambridge-Waterloo, Ontario",Région métropolitaine de recensement,"Total, mode d'occupation",,541,12.4
2022,"Kitchener-Cambridge-Waterloo, Ontario",Région métropolitaine de recensement,Propriétaire,,541,6.3
2022,"Kitchener-Cambridge-Waterloo, Ontario",Région métropolitaine de recensement,Propriétaire qui est un accédant à la propriété,,541,15.6
2022,"Kitchener-Cambridge-Waterloo, Ontario",Région métropolitaine de recensement,Propriétaire qui n'est pas un accédant à la propriété,,541,4.9
2022,"Kitchener-Cambridge-Waterloo, Ontario",Région métropolitaine de recensement,Locataire,,541,22.0
2022,"Kitchener-Cambridge-Waterloo, Ontario",Région métropolitaine de recensement,Locataire n'habitant pas dans un logement social et abordable,,541,22.0
2022,"Kitchener-Cambridge-Waterloo, Ontario",Région métropolitaine de recensement,Locataire habitant dans un logement social et abordable,,541,23.0
2022,"London, Ontario",Région métropolitaine de recensement,"Total, mode d'occupation",,555,12.6
2022,"London, Ontario",Région métropolitaine de recensement,Propriétaire,,555,4.4
2022,"London, Ontario",Région métropolitaine de recensement,Propriétaire qui est un accédant à la propriété,,555,
2022,"London, Ontario",Région métropolitaine de recensement,Propriétaire qui n'est pas un accédant à la propriété,,555,4.5
2022,"London, Ontario",Région métropolitaine de recensement,Locataire,,555,25.0
2022,"London, Ontario",Région métropolitaine de recensement,Locataire n'habitant pas dans un logement social et abordable,,555,24.0
2022,"London, Ontario",Région métropolitaine de recensement,Locataire habitant dans un logement social et abordable,,555,36.0
2022,"Winnipeg, Manitoba",Région métropolitaine de recensement,"Total, mode d'occupation",,602,12.4
2022,"Winnipeg, Manitoba",Région métropolitaine de recensement,Propriétaire,,602,5.1
2022,"Winnipeg, Manitoba",Région métropolitaine de recensement,Propriétaire qui est un accédant à la propriété,,602,
2022,"Winnipeg, Manitoba",Région métropolitaine de recensement,Propriétaire qui n'est pas un accédant à la propriété,,602,5.8
2022,"Winnipeg, Manitoba",Région métropolitaine de recensement,Locataire,,602,26.0
2022,"Winnipeg, Manitoba",Région métropolitaine de recensement,Locataire n'habitant pas dans un logement social et abordable,,602,23.0
2022,"Winnipeg, Manitoba",Région métropolitaine de recensement,Locataire habitant dans un logement social et abordable,,602,38.0
2022,"Regina, Saskatchewan",Région métropolitaine de recensement,"Total, mode d'occupation",,705,10.2
2022,"Regina, Saskatchewan",Région métropolitaine de recensement,Propriétaire,,705,4.3
2022,"Regina, Saskatchewan",Région métropolitaine de recensement,Propriétaire qui est un accédant à la propriété,,705,4.2
2022,"Regina, Saskatchewan",Région métropolitaine de recensement,Propriétaire qui n'est pas un accédant à la propriété,,705,4.3
2022,"Regina, Saskatchewan",Région métropolitaine de recensement,Locataire,,705,23.0
2022,"Regina, Saskatchewan",Région métropolitaine de recensement,Locataire n'habitant pas dans un logement social et abordable,,705,19.3
2022,"Regina, Saskatchewan",Région métropolitaine de recensement,Locataire habitant dans un logement social et abordable,,705,41.0
2022,"Saskatoon, Saskatchewan",Région métropolitaine de recensement,"Total, mode d'occupation",,725,8.3
2022,"Saskatoon, Saskatchewan",Région métropolitaine de recensement,Propriétaire,,725,4.2
2022,"Saskatoon, Saskatchewan",Région métropolitaine de recensement,Propriétaire qui est un accédant à la propriété,,725,
2022,"Saskatoon, Saskatchewan",Région métropolitaine de recensement,Propriétaire qui n'est pas un accédant à la propriété,,725,4.7
2022,"Saskatoon, Saskatchewan",Région métropolitaine de recensement,Locataire,,725,16.4
2022,"Saskatoon, Saskatchewan",Région métropolitaine de recensement,Locataire n'habitant pas dans un logement social et abordable,,725,12.8
2022,"Saskatoon, Saskatchewan",Région métropolitaine de recensement,Locataire habitant dans un logement social et abordable,,725,43.0
2022,"Calgary, Alberta",Région métropolitaine de recensement,"Total, mode d'occupation",,825,10.0
2022,"Calgary, Alberta",Région métropolitaine de recensement,Propriétaire,,825,6.3
2022,"Calgary, Alberta",Région métropolitaine de recensement,Propriétaire qui est un accédant à la propriété,,825,2.1
2022,"Calgary, Alberta",Région métropolitaine de recensement,Propriétaire qui n'est pas un accédant à la propriété,,825,6.9
2022,"Calgary, Alberta",Région métropolitaine de recensement,Locataire,,825,19.5
2022,"Calgary, Alberta",Région métropolitaine de recensement,Locataire n'habitant pas dans un logement social et abordable,,825,17.7
2022,"Calgary, Alberta",Région métropolitaine de recensement,Locataire habitant dans un logement social et abordable,,825,40.0
2022,"Edmonton, Alberta",Région métropolitaine de recensement,"Total, mode d'occupation",,835,12.1
2022,"Edmonton, Alberta",Région métropolitaine de recensement,Propriétaire,,835,6.7
2022,"Edmonton, Alberta",Région métropolitaine de recensement,Propriétaire qui est un accédant à la propriété,,835,7.0
2022,"Edmonton, Alberta",Région métropolitaine de recensement,Propriétaire qui n'est pas un accédant à la propriété,,835,6.6
2022,"Edmonton, Alberta",Région métropolitaine de recensement,Locataire,,835,24.0
2022,"Edmonton, Alberta",Région métropolitaine de recensement,Locataire n'habitant pas dans un logement social et abordable,,835,22.0
2022,"Edmonton, Alberta",Région métropolitaine de recensement,Locataire habitant dans un logement social et abordable,,835,47.0
2022,"Vancouver, Colombie-Britannique",Région métropolitaine de recensement,"Total, mode d'occupation",,933,17.3
2022,"Vancouver, Colombie-Britannique",Région métropolitaine de recensement,Propriétaire,,933,9.2
2022,"Vancouver, Colombie-Britannique",Région métropolitaine de recensement,Propriétaire qui est un accédant à la propriété,,933,6.9
2022,"Vancouver, Colombie-Britannique",Région métropolitaine de recensement,Propriétaire qui n'est pas un accédant à la propriété,,933,9.5
2022,"Vancouver, Colombie-Britannique",Région métropolitaine de recensement,Locataire,,933,29.0
2022,"Vancouver, Colombie-Britannique",Région métropolitaine de recensement,Locataire n'habitant pas dans un logement social et abordable,,933,27.0
2022,"Vancouver, Colombie-Britannique",Région métropolitaine de recensement,Locataire habitant dans un logement social et abordable,,933,40.0
2022,"Autres régions métropolitaines de recensement, Nouveau-Brunswick",Région métropolitaine de recensement,"Total, mode d'occupation",,,5.7
2022,"Autres régions métropolitaines de recensement, Nouveau-Brunswick",Région métropolitaine de recensement,Propriétaire,,,1.6
2022,"Autres régions métropolitaines de recensement, Nouveau-Brunswick",Région métropolitaine de recensement,Propriétaire qui est un accédant à la propriété,,,
2022,"Autres régions métropolitaines de recensement, Nouveau-Brunswick",Région métropolitaine de recensement,Propriétaire qui n'est pas un accédant à la propriété,,,1.1
2022,"Autres régions métropolitaines de recensement, Nouveau-Brunswick",Région métropolitaine de recensement,Locataire,,,14.3
2022,"Autres régions métropolitaines de recensement, Nouveau-Brunswick",Région métropolitaine de recensement,Locataire n'habitant pas dans un logement social et abordable,,,11.9
2022,"Autres régions métropolitaines de recensement, Nouveau-Brunswick",Région métropolitaine de recensement,Locataire habitant dans un logement social et abordable,,,31.0
2022,"Autres régions métropolitaines de recensement, Québec",Région métropolitaine de recensement,"Total, mode d'occupation",,,2.3
2022,"Autres régions métropolitaines de recensement, Québec",Région métropolitaine de recensement,Propriétaire,,,
2022,"Autres régions métropolitaines de recensement, Québec",Région métropolitaine de recensement,Propriétaire qui est un accédant à la propriété,,,
2022,"Autres régions métropolitaines de recensement, Québec",Région métropolitaine de recensement,Propriétaire qui n'est pas un accédant à la propriété,,,
2022,"Autres régions métropolitaines de recensement, Québec",Région métropolitaine de recensement,Locataire,,,4.6
2022,"Autres régions métropolitaines de recensement, Québec",Région métropolitaine de recensement,Locataire n'habitant pas dans un logement social et abordable,,,4.4
2022,"Autres régions métropolitaines de recensement, Québec",Région métropolitaine de recensement,Locataire habitant dans un logement social et abordable,,,6.4
2022,"Autres régions métropolitaines de recensement, Ontario",Région métropolitaine de recensement,"Total, mode d'occupation",,,13.5
2022,"Autres régions métropolitaines de recensement, Ontario",Région métropolitaine de recensement,Propriétaire,,,6.5
2022,"Autres régions métropolitaines de recensement, Ontario",Région métropolitaine de recensement,Propriétaire qui est un accédant à la propriété,,,1.2
2022,"Autres régions métropolitaines de recensement, Ontario",Région métropolitaine de recensement,Propriétaire qui n'est pas un accédant à la propriété,,,7.2
2022,"Autres régions métropolitaines de recensement, Ontario",Région métropolitaine de recensement,Locataire,,,28.0
2022,"Autres régions métropolitaines de recensement, Ontario",Région métropolitaine de recensement,Locataire n'habitant pas dans un logement social et abordable,,,28.0
2022,"Autres régions métropolitaines de recensement, Ontario",Région métropolitaine de recensement,Locataire habitant dans un logement social et abordable,,,32.0
2022,"Autres régions métropolitaines de recensement, Alberta",Région métropolitaine de recensement,"Total, mode d'occupation",,,9.8
2022,"Autres régions métropolitaines de recensement, Alberta",Région métropolitaine de recensement,Propriétaire,,,4.1
2022,"Autres régions métropolitaines de recensement, Alberta",Région métropolitaine de recensement,Propriétaire qui est un accédant à la propriété,,,
2022,"Autres régions métropolitaines de recensement, Alberta",Région métropolitaine de recensement,Propriétaire qui n'est pas un accédant à la propriété,,,4.6
2022,"Autres régions métropolitaines de recensement, Alberta",Région métropolitaine de recensement,Locataire,,,22.0
2022,"Autres régions métropolitaines de recensement, Alberta",Région métropolitaine de recensement,Locataire n'habitant pas dans un logement social et abordable,,,19.0
2022,"Autres régions métropolitaines de recensement, Alberta",Région métropolitaine de recensement,Locataire habitant dans un logement social et abordable,,,47.0
2022,"Autres régions métropolitaines de recensement, Colombie-Britannique",Région métropolitaine de recensement,"Total, mode d'occupation",,,17.3
2022,"Autres régions métropolitaines de recensement, Colombie-Britannique",Région métropolitaine de recensement,Propriétaire,,,9.6
2022,"Autres régions métropolitaines de recensement, Colombie-Britannique",Région métropolitaine de recensement,Propriétaire qui est un accédant à la propriété,,,
2022,"Autres régions métropolitaines de recensement, Colombie-Britannique",Région métropolitaine de recensement,Propriétaire qui n'est pas un accédant à la propriété,,,10.4
2022,"Autres régions métropolitaines de recensement, Colombie-Britannique",Région métropolitaine de recensement,Locataire,,,30.0
2022,"Autres régions métropolitaines de recensement, Colombie-Britannique",Région métropolitaine de recensement,Locataire n'habitant pas dans un logement social et abordable,,,28.0
2022,"Autres régions métropolitaines de recensement, Colombie-Britannique",Région métropolitaine de recensement,Locataire habitant dans un logement social et abordable,,,46.0
2022,,,,,,7.9
2022,Canada (provinces seulement),Agglomérations de recensement,Propriétaire,,,3.1
2022,Canada (provinces seulement),Agglomérations de recensement,Propriétaire qui est un accédant à la propriété,,,1.5
2022,Canada (provinces seulement),Agglomérations de recensement,Propriétaire qui n'est pas un accédant à la propriété,,,3.3
2022,Canada (provinces seulement),Agglomérations de recensement,Locataire,,,18.1
2022,Canada (provinces seulement),Agglomérations de recensement,Locataire n'habitant pas dans un logement social et abordable,,,16.5
2022,Canada (provinces seulement),Agglomérations de recensement,Locataire habitant dans un logement social et abordable,,,27.0
2022,Terre-Neuve-et-Labrador,Agglomérations de recensement,"Total, mode d'occupation",,,5.7
2022,Terre-Neuve-et-Labrador,Agglomérations de recensement,Propriétaire,,,1.4
2022,Terre-Neuve-et-Labrador,Agglomérations de recensement,Propriétaire qui est un accédant à la propriété,,,
2022,Terre-Neuve-et-Labrador,Agglomérations de recensement,Propriétaire qui n'est pas un accédant à la propriété,,,1.1
2022,Terre-Neuve-et-Labrador,Agglomérations de recensement,Locataire,,,15.7
2022,Terre-Neuve-et-Labrador,Agglomérations de recensement,Locataire n'habitant pas dans un logement social et abordable,,,14.5
2022,Terre-Neuve-et-Labrador,Agglomérations de recensement,Locataire habitant dans un logement social et abordable,,,20.0
2022,Île-du-Prince-Édouard,Agglomérations de recensement,"Total, mode d'occupation",,,5.5
2022,Île-du-Prince-Édouard,Agglomérations de recensement,Propriétaire,,,1.3
2022,Île-du-Prince-Édouard,Agglomérations de recensement,Propriétaire qui est un accédant à la propriété,,,
2022,Île-du-Prince-Édouard,Agglomérations de recensement,Propriétaire qui n'est pas un accédant à la propriété,,,1.6
2022,Île-du-Prince-Édouard,Agglomérations de recensement,Locataire,,,10.6
2022,Île-du-Prince-Édouard,Agglomérations de recensement,Locataire n'habitant pas dans un logement social et abordable,,,9.2
2022,Île-du-Prince-Édouard,Agglomérations de recensement,Locataire habitant dans un logement social et abordable,,,17.2
2022,Nouvelle-Écosse,Agglomérations de recensement,"Total, mode d'occupation",,,9.1
2022,Nouvelle-Écosse,Agglomérations de recensement,Propriétaire,,,4.9
2022,Nouvelle-Écosse,Agglomérations de recensement,Propriétaire qui est un accédant à la propriété,,,
2022,Nouvelle-Écosse,Agglomérations de recensement,Propriétaire qui n'est pas un accédant à la propriété,,,5.4
2022,Nouvelle-Écosse,Agglomérations de recensement,Locataire,,,19.2
